id,url,title,description,priceText,price,perNight,nights,rating,reviews,bedrooms,beds,bathrooms,guests,roomType,latitude,longitude,checkIn,checkOut,accuracyRating,cleanlinessRating,communicationRating,locationRating,valueRating,guestRating,debug,ratingBucket,valueScore
896130209656059637,https://www.airbnb.com/rooms/896130209656059637?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&photo_id=1661372124&source_impression_id=p3_1783637759_P3KauFg0_XxHiShp&previous_page_section_name=1000&federated_search_id=28c5729e-b1c9-44dc-a5af-999ba1dda53d,Room in Medellín,R4: modern room near Provenza/AC/wash&dry/patio,$215,215,43,5,4.84,163,1,1,1,2,Private room,6.20778,-75.55939,2026-07-12,2026-07-17,4.9,4.9,4.82,4.8,4.87,4.8500000000000005,,4.8,0.11255813953488372
1237959915255554302,https://www.airbnb.com/rooms/1237959915255554302?search_mode=regular_search&adults=1&check_in=2026-08-24&check_out=2026-08-29&children=0&infants=0&pets=0&source_impression_id=p3_1783637759_P3d2cQPA-NMoqxQu&previous_page_section_name=1000&federated_search_id=28c5729e-b1c9-44dc-a5af-999ba1dda53d,Apartment in Medellín,Amazing 3 bedroom near Provenza- El Poblado,$1046,1046,209.2,5,4.99,87,3,3,3,6,Entire home/apt,6.2133,-75.5647,2026-08-24,2026-08-29,4.98,4.94,4.92,4.94,4.94,4.9542857142857155,,4.9,0.0238527724665392
53944117,https://www.airbnb.com/rooms/53944117?search_mode=regular_search&adults=1&check_in=2026-08-12&check_out=2026-08-17&children=0&infants=0&pets=0&source_impression_id=p3_1783637759_P3JjyRPI_SFCJ9Nf&previous_page_section_name=1000&federated_search_id=28c5729e-b1c9-44dc-a5af-999ba1dda53d,Loft in El Poblado,A/C ●WiFi 400Mb ●WalkScore100 ☆LlerasPark ●No Fees,$308,308,61.6,5,4.81,293,1,1,1,2,Entire home/apt,6.2106,-75.5679,2026-08-12,2026-08-17,4.88,4.93,4.89,4.91,4.8,4.881428571428572,,4.8,0.07808441558441558
41397363,https://www.airbnb.com/rooms/41397363?search_mode=regular_search&adults=1&check_in=2026-07-10&check_out=2026-07-15&children=0&infants=0&pets=0&source_impression_id=p3_1783637759_P3QA7ceW5HQBMwhi&previous_page_section_name=1000&federated_search_id=28c5729e-b1c9-44dc-a5af-999ba1dda53d,Apartment in Manila,"☆Top Location ♥ of Poblado, Modern & Comfortable☆",$295,295,59,5,4.76,444,1,2,1,3,Entire home/apt,6.2135,-75.5736,2026-07-10,2026-07-15,4.82,4.8,4.85,4.84,4.77,4.825714285714286,,4.7,0.0806779661016949
844948704977613531,https://www.airbnb.com/rooms/844948704977613531?search_mode=regular_search&adults=1&check_in=2026-07-13&check_out=2026-07-18&children=0&infants=0&pets=0&source_impression_id=p3_1783637759_P3ngwY_azbleFImX&previous_page_section_name=1000&federated_search_id=28c5729e-b1c9-44dc-a5af-999ba1dda53d,Apartment in Medellín,Poblado studio Close to Provenza,$298,298,59.6,5,4.82,125,1,2,1,3,Entire home/apt,6.2085,-75.5597,2026-07-13,2026-07-18,4.85,4.74,4.89,4.91,4.76,4.844285714285713,,4.8,0.08087248322147651
39842588,https://www.airbnb.com/rooms/39842588?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2026-07-13&check_out=2026-07-18&children=0&infants=0&pets=0&photo_id=2481211403&source_impression_id=p3_1783637759_P3NIEhQYWS4HgWz8&previous_page_section_name=1000&federated_search_id=28c5729e-b1c9-44dc-a5af-999ba1dda53d,Room in Medellín,Private room with amazing view - Poblado/Safe Area,$166,166,33.2,5,4.94,141,0.5,1,1,1,Private room,6.21426,-75.56341,2026-07-13,2026-07-18,4.89,4.9,4.96,4.91,4.95,4.927142857142857,,4.9,0.14879518072289158
43871724,https://www.airbnb.com/rooms/43871724?search_mode=regular_search&adults=1&check_in=2026-07-10&check_out=2026-07-15&children=0&infants=0&pets=0&source_impression_id=p3_1783637763_P3Gmp_4dA4QSILq2&previous_page_section_name=1000&federated_search_id=509ed49b-37c7-4be5-a6fd-0c368b451b72,Apartment in Manila,"Apartment · Manila, Poblado · Balcony · A/C · WiFi",$243,243,48.6,5,4.72,341,1,1,1,3,Entire home/apt,6.2137,-75.5717,2026-07-10,2026-07-15,4.75,4.72,4.83,4.95,4.69,4.8,,4.7,0.097119341563786
844948704977613531,https://www.airbnb.com/rooms/844948704977613531?search_mode=regular_search&adults=1&check_in=2026-07-13&check_out=2026-07-18&children=0&infants=0&pets=0&source_impression_id=p3_1783637763_P3hek7AAvKPDfcS4&previous_page_section_name=1000&federated_search_id=509ed49b-37c7-4be5-a6fd-0c368b451b72,Apartment in Medellín,Poblado studio Close to Provenza,$298,298,59.6,5,4.82,125,1,2,1,3,Entire home/apt,6.2085,-75.5597,2026-07-13,2026-07-18,4.85,4.74,4.89,4.91,4.76,4.844285714285713,,4.8,0.08087248322147651
980108602248626607,https://www.airbnb.com/rooms/980108602248626607?search_mode=regular_search&adults=1&check_in=2026-07-10&check_out=2026-07-15&children=0&infants=0&pets=0&source_impression_id=p3_1783637763_P3lA011LSmXzJov1&previous_page_section_name=1000&federated_search_id=509ed49b-37c7-4be5-a6fd-0c368b451b72,Apartment in El Tesoro,Spectacular terrace in Provence,$663,663,132.6,5,4.97,147,1,1,1,2,Entire home/apt,6.20494,-75.56138,2026-07-10,2026-07-15,4.93,4.97,4.99,4.91,4.85,4.938571428571428,,4.9,0.037481146304675715
1686624918855859679,https://www.airbnb.com/rooms/1686624918855859679?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783637763_P3VhGAoaCor7WbhX&previous_page_section_name=1000&federated_search_id=509ed49b-37c7-4be5-a6fd-0c368b451b72,Apartment in Manila,Stunning Manila /workStation/ View + A/C + Gym,$514,514,102.8,5,0,0,1,1,2,2,Entire home/apt,6.2156,-75.5707,2026-07-09,2026-07-14,5,5,5,5,5,5,,unknown,0
46097168,https://www.airbnb.com/rooms/46097168?search_mode=regular_search&adults=1&check_in=2026-07-10&check_out=2026-07-15&children=0&infants=0&pets=0&source_impression_id=p3_1783637763_P3tbMbIsz9WcTqR_&previous_page_section_name=1000&federated_search_id=509ed49b-37c7-4be5-a6fd-0c368b451b72,Apartment in El Tesoro,Amazing View of Medellín Poblado. Exclusive Suite,$537,537,107.4,5,4.92,247,1,2,2,3,Entire home/apt,6.2058,-75.5551,2026-07-10,2026-07-15,4.95,4.96,4.93,4.87,4.87,4.921428571428572,,4.9,0.04581005586592179
1709702931469773671,https://www.airbnb.com/rooms/1709702931469773671?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783637763_P3phdwN5YF_z5txd&previous_page_section_name=1000&federated_search_id=509ed49b-37c7-4be5-a6fd-0c368b451b72,Home in El Tesoro,Luxe Villa | Jacuzzi | Terrace | opn kitchen,$966,966,193.2,5,0,0,4,4,4,8,Entire home/apt,6.2026,-75.5581,2026-07-09,2026-07-14,5,5,5,5,5,5,,unknown,0
1605168332145283808,https://www.airbnb.com/rooms/1605168332145283808?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783637763_P3I48cIXvfOWzWf-&previous_page_section_name=1000&federated_search_id=509ed49b-37c7-4be5-a6fd-0c368b451b72,Home in El Poblado,3Bedroom/4bathroom house in Provenza AC/heatedPool,$1716,1716,343.2,5,0,0,3,3,4,6,Entire home/apt,6.20638,-75.56482,2026-07-09,2026-07-14,5,5,5,5,5,5,,unknown,0
1508723911242529457,https://www.airbnb.com/rooms/1508723911242529457?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783637763_P3RKiYeR8Fdd6QKF&previous_page_section_name=1000&federated_search_id=509ed49b-37c7-4be5-a6fd-0c368b451b72,Apartment in El Tesoro,25 Fl Luxury Design • Jacuzzi+Tub+AC+Gym | Poblado,$1523,1523,304.6,5,5,26,2,2,2,4,Entire home/apt,6.2063,-75.5546,2026-07-12,2026-07-17,5,5,4.96,5,5,4.994285714285715,,5.0,0.016414970453053183
1142105541088692860,https://www.airbnb.com/rooms/1142105541088692860?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2026-07-10&check_out=2026-07-15&children=0&infants=0&pets=0&photo_id=1891672882&source_impression_id=p3_1783637763_P3nQBHCxPTj4pb10&previous_page_section_name=1000&federated_search_id=509ed49b-37c7-4be5-a6fd-0c368b451b72,Room in Manila,"Private Room· Manila, Poblado· WiFi· Best Location",$123,123,24.6,5,4.63,110,1,1,2,2,Private room,6.2134,-75.5725,2026-07-10,2026-07-15,4.74,4.67,4.82,4.89,4.73,4.76,,below,0.18821138211382113
4871856,https://www.airbnb.com/rooms/4871856?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783637763_P3eyMW-pO4Xjtxix&previous_page_section_name=1000&federated_search_id=509ed49b-37c7-4be5-a6fd-0c368b451b72,Apartment in Medellín,"Blux 24/7 Security, King bed, Gym, Pool",$326,326,65.2,5,4.79,210,1,1,1,2,Entire home/apt,6.21225,-75.56214,2026-07-12,2026-07-17,4.8,4.89,4.89,4.85,4.73,4.827142857142858,,4.7,0.07346625766871165
1705357278655312054,https://www.airbnb.com/rooms/1705357278655312054?search_mode=regular_search&adults=1&check_in=2026-07-19&check_out=2026-07-24&children=0&infants=0&pets=0&source_impression_id=p3_1783637763_P3V1Mjkj5Q4wmy0c&previous_page_section_name=1000&federated_search_id=509ed49b-37c7-4be5-a6fd-0c368b451b72,Apartment in Medellín,Panoramic View Oasis 5 min to Provenza | Jacuzzi,$1162,1162,232.4,5,5,4,2,2,2,4,Entire home/apt,6.2017,-75.567,2026-07-19,2026-07-24,5,5,5,5,5,5,,5.0,0.021514629948364887
1694149496372700801,https://www.airbnb.com/rooms/1694149496372700801?search_mode=regular_search&adults=1&check_in=2026-07-14&check_out=2026-07-19&children=0&infants=0&pets=0&source_impression_id=p3_1783637763_P3HT01uy-lk9HyrF&previous_page_section_name=1000&federated_search_id=509ed49b-37c7-4be5-a6fd-0c368b451b72,Home in San Javier,Casa Luxury San Javier | Hot Tub + AC + Wi-Fi,$569,569,113.8,5,5,4,4,4,3,8,Entire home/apt,6.258,-75.6131,2026-07-14,2026-07-19,5,5,5,5,5,5,,5.0,0.043936731107205626
1162320207654697895,https://www.airbnb.com/rooms/1162320207654697895?search_mode=regular_search&adults=1&check_in=2026-07-14&check_out=2026-07-19&children=0&infants=0&pets=0&source_impression_id=p3_1783637763_P3nrmjbkV8bEM5Re&previous_page_section_name=1000&federated_search_id=509ed49b-37c7-4be5-a6fd-0c368b451b72,Loft in Medellín,Jacuzzi•15-min walk Provenza•Fast Wi-Fi•A/C•217,$374,374,74.8,5,4.87,120,1,1,1,2,Entire home/apt,6.1992,-75.5654,2026-07-14,2026-07-19,4.86,4.88,4.93,4.93,4.91,4.902857142857143,,4.8,0.06510695187165776
1690195224055630548,https://www.airbnb.com/rooms/1690195224055630548?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783637763_P3q3XyZdZSlPGDX7&previous_page_section_name=1000&federated_search_id=509ed49b-37c7-4be5-a6fd-0c368b451b72,Apartment in Medellín,Modern 2BR Poblado | Gym | Great Location,$530,530,106,5,5,5,2,3,2,5,Entire home/apt,6.1905,-75.5627,2026-07-09,2026-07-14,5,5,5,5,5,5,,5.0,0.04716981132075472
807163850300957760,https://www.airbnb.com/rooms/807163850300957760?search_mode=regular_search&adults=1&check_in=2026-09-24&check_out=2026-09-29&children=0&infants=0&pets=0&source_impression_id=p3_1783637763_P3L5zDi9IMu31EMH&previous_page_section_name=1000&federated_search_id=509ed49b-37c7-4be5-a6fd-0c368b451b72,Loft in Medellín,Industrial Loft near Poblado Metro | Safe,$333,333,66.6,5,4.94,109,1,1,1,2,Entire home/apt,6.2131,-75.5685,2026-09-24,2026-09-29,4.95,4.94,4.95,4.87,4.86,4.922857142857143,,4.9,0.07417417417417418
1216794214443848729,https://www.airbnb.com/rooms/1216794214443848729?search_mode=regular_search&adults=1&check_in=2026-09-08&check_out=2026-09-13&children=0&infants=0&pets=0&source_impression_id=p3_1783637763_P3RTt8MGNj-pwotM&previous_page_section_name=1000&federated_search_id=509ed49b-37c7-4be5-a6fd-0c368b451b72,Apartment in Medellín,Great view 3 bedroom apartment near Provenza,$986,986,197.2,5,4.96,112,3,3,4,6,Entire home/apt,6.2135,-75.5645,2026-09-08,2026-09-13,4.96,4.89,4.91,4.98,4.94,4.942857142857143,,4.9,0.02515212981744422
1557500422541978433,https://www.airbnb.com/rooms/1557500422541978433?search_mode=regular_search&adults=1&check_in=2026-07-25&check_out=2026-07-30&children=0&infants=0&pets=0&source_impression_id=p3_1783637763_P3ExV_NH9dT5O3U8&previous_page_section_name=1000&federated_search_id=509ed49b-37c7-4be5-a6fd-0c368b451b72,Apartment in El Poblado,Exclusive apartment in Lleras Park/AC/security/Provenz,$518,518,103.6,5,4.77,39,1,1,1,2,Entire home/apt,6.2084,-75.5679,2026-07-25,2026-07-30,4.87,4.85,4.9,4.77,4.82,4.8500000000000005,,4.7,0.04604247104247104
1281860319183526598,https://www.airbnb.com/rooms/1281860319183526598?search_mode=regular_search&adults=1&check_in=2026-08-02&check_out=2026-08-07&children=0&infants=0&pets=0&source_impression_id=p3_1783637763_P3xCUSDKyUH5sBlu&previous_page_section_name=1000&federated_search_id=509ed49b-37c7-4be5-a6fd-0c368b451b72,Apartment in Medellín,Panoramic View in the Village /Luxury and Comfort,$851,851,170.2,5,4.88,96,3,3,1,5,Entire home/apt,6.223201693205128,-75.56256034908492,2026-08-02,2026-08-07,4.86,4.97,4.94,4.81,4.85,4.885714285714286,,4.8,0.028672150411280847
1690195224055630548,https://www.airbnb.com/rooms/1690195224055630548?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783637768_P3k-iCBSCgx02Oc9&previous_page_section_name=1000&federated_search_id=985be063-bf86-4755-b973-104035294844,Apartment in Medellín,Modern 2BR Poblado | Gym | Great Location,$530,530,106,5,5,5,2,3,2,5,Entire home/apt,6.1905,-75.5627,2026-07-09,2026-07-14,5,5,5,5,5,5,,5.0,0.04716981132075472
807163850300957760,https://www.airbnb.com/rooms/807163850300957760?search_mode=regular_search&adults=1&check_in=2026-09-24&check_out=2026-09-29&children=0&infants=0&pets=0&source_impression_id=p3_1783637768_P3kf97asd0QvW2Pp&previous_page_section_name=1000&federated_search_id=985be063-bf86-4755-b973-104035294844,Loft in Medellín,Industrial Loft near Poblado Metro | Safe,$333,333,66.6,5,4.94,109,1,1,1,2,Entire home/apt,6.2131,-75.5685,2026-09-24,2026-09-29,4.95,4.94,4.95,4.87,4.86,4.922857142857143,,4.9,0.07417417417417418
1047893134906821108,https://www.airbnb.com/rooms/1047893134906821108?search_mode=regular_search&adults=1&check_in=2026-07-11&check_out=2026-07-16&children=0&infants=0&pets=0&source_impression_id=p3_1783637768_P3_4T654eh3AKWO4&previous_page_section_name=1000&federated_search_id=985be063-bf86-4755-b973-104035294844,Apartment in Medellín,"Spectacular Loft @Poblado A/C, Fast Wifi, Laundry, Laundry",$548,548,109.6,5,4.96,159,1,1,1,2,Entire home/apt,6.21418,-75.56783,2026-07-11,2026-07-16,4.96,4.96,5,4.97,4.91,4.964285714285714,,4.9,0.04525547445255475
894845772480232597,https://www.airbnb.com/rooms/894845772480232597?search_mode=regular_search&adults=1&check_in=2026-07-10&check_out=2026-07-15&children=0&infants=0&pets=0&source_impression_id=p3_1783637768_P3DynBlr8Drk0Pc5&previous_page_section_name=1000&federated_search_id=985be063-bf86-4755-b973-104035294844,Loft in Medellín,Loft 20 Poblado • Jacuzzi • Fast WiFi • A/C • Nature,$368,368,73.6,5,4.87,219,1,2,1,2,Entire home/apt,6.2016,-75.5693,2026-07-10,2026-07-15,4.87,4.83,4.95,4.91,4.8,4.881428571428572,,4.8,0.06616847826086956
39911241,https://www.airbnb.com/rooms/39911241?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783637768_P3uLkLOqZxZYEGdc&previous_page_section_name=1000&federated_search_id=985be063-bf86-4755-b973-104035294844,Apartment in El Poblado,Top notch 2BR loft in the middle of Provenza,$624,624,124.8,5,4.89,157,2,3,2,4,Entire home/apt,6.2076,-75.5667,2026-07-12,2026-07-17,4.86,4.87,4.94,4.84,4.81,4.875714285714286,,4.8,0.03918269230769231
1653932004320714832,https://www.airbnb.com/rooms/1653932004320714832?search_mode=regular_search&adults=1&check_in=2026-07-17&check_out=2026-07-22&children=0&infants=0&pets=0&source_impression_id=p3_1783637768_P3z8fogeh_3WR9uX&previous_page_section_name=1000&federated_search_id=985be063-bf86-4755-b973-104035294844,Villa in Medellín,Luxe Villa with Heated Pool & Outdoor Bar,$4200,4200,840,5,4.8,10,5,9,5,14,Entire home/apt,6.214,-75.5614,2026-07-17,2026-07-22,4.8,5,4.8,5,5,4.885714285714285,,4.8,0.005714285714285714
1281860319183526598,https://www.airbnb.com/rooms/1281860319183526598?search_mode=regular_search&adults=1&check_in=2026-08-02&check_out=2026-08-07&children=0&infants=0&pets=0&source_impression_id=p3_1783637768_P3F8_TaaEe8yEVdd&previous_page_section_name=1000&federated_search_id=985be063-bf86-4755-b973-104035294844,Apartment in Medellín,Panoramic View in the Village /Luxury and Comfort,$851,851,170.2,5,4.88,96,3,3,1,5,Entire home/apt,6.223201693205128,-75.56256034908492,2026-08-02,2026-08-07,4.86,4.97,4.94,4.81,4.85,4.885714285714286,,4.8,0.028672150411280847
1203779045199845681,https://www.airbnb.com/rooms/1203779045199845681?search_mode=regular_search&adults=1&check_in=2026-07-14&check_out=2026-07-19&children=0&infants=0&pets=0&source_impression_id=p3_1783637768_P372BfXMpju95UAN&previous_page_section_name=1000&federated_search_id=985be063-bf86-4755-b973-104035294844,Apartment in Manila,Casa Tokyo A002 Manila By Xcay Home,$264,264,52.8,5,4.93,100,1,1,1,2,Entire home/apt,6.2142,-75.5735,2026-07-14,2026-07-19,4.92,4.97,4.95,4.94,4.87,4.925714285714286,,4.9,0.09337121212121212
684728262855885845,https://www.airbnb.com/rooms/684728262855885845?search_mode=regular_search&adults=1&check_in=2026-07-18&check_out=2026-07-23&children=0&infants=0&pets=0&source_impression_id=p3_1783637768_P3HzVPXqY4Rs-kvz&previous_page_section_name=1000&federated_search_id=985be063-bf86-4755-b973-104035294844,Apartment in El Tesoro,Provenza Forever W&L Bldg. 93,$986,986,197.2,5,4.83,158,3,3,3,6,Entire home/apt,6.2027,-75.5619,2026-07-18,2026-07-23,4.89,4.84,4.87,4.88,4.81,4.852857142857142,,4.8,0.02449290060851927
1602510453363660871,https://www.airbnb.com/rooms/1602510453363660871?search_mode=regular_search&adults=1&check_in=2026-08-20&check_out=2026-08-25&children=0&infants=0&pets=0&source_impression_id=p3_1783637768_P3K-fkAq6wBNRxRb&previous_page_section_name=1000&federated_search_id=985be063-bf86-4755-b973-104035294844,Apartment in Medellín,"Luxury Loft w/Jacuzzi & Steam Room, High Ceilings",$1710,1710,342,5,5,10,4,4,3,8,Entire home/apt,6.20197,-75.56981,2026-08-20,2026-08-25,5,5,5,5,5,5,,5.0,0.014619883040935672
49862078,https://www.airbnb.com/rooms/49862078?search_mode=regular_search&adults=1&check_in=2026-07-10&check_out=2026-07-15&children=0&infants=0&pets=0&source_impression_id=p3_1783637768_P3KAt2QX31wkTLPR&previous_page_section_name=1000&federated_search_id=985be063-bf86-4755-b973-104035294844,Apartment in El Poblado,WiFi 200Mb ☆1 Min Lleras Park Poblado♥ WalkScore100,$286,286,57.2,5,4.64,409,0.5,2,1,3,Entire home/apt,6.2092,-75.567,2026-07-10,2026-07-15,4.67,4.72,4.78,4.82,4.68,4.74,,below,0.0811188811188811
1679078758914414991,https://www.airbnb.com/rooms/1679078758914414991?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783637768_P3UuBrVcU-x_BP5A&previous_page_section_name=1000&federated_search_id=985be063-bf86-4755-b973-104035294844,Condo in Medellín,Poblado Luxe · BathTub ·AC· 24th F Skyline Views,$587,587,117.4,5,5,11,1,1,2,2,Entire home/apt,6.1905,-75.5627,2026-07-12,2026-07-17,4.91,5,4.91,4.82,5,4.948571428571428,,5.0,0.04258943781942078
1670451444131355774,https://www.airbnb.com/rooms/1670451444131355774?search_mode=regular_search&adults=1&check_in=2026-07-14&check_out=2026-07-19&children=0&infants=0&pets=0&source_impression_id=p3_1783637768_P3VAvTbnvx-oFWkZ&previous_page_section_name=1000&federated_search_id=985be063-bf86-4755-b973-104035294844,Apartment in Medellín,"2110 Luxury Apartment in El Poblado, Medellín",$505,505,101,5,5,10,2,3,2,6,Entire home/apt,6.1906,-75.562,2026-07-14,2026-07-19,5,5,5,5,5,5,,5.0,0.04950495049504951
1558011951142897335,https://www.airbnb.com/rooms/1558011951142897335?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783637768_P3VBqm2O4VY6e2E7&previous_page_section_name=1000&federated_search_id=985be063-bf86-4755-b973-104035294844,Apartment in Castropol,AC•Cama King•Terraza•Auto check in•Escritorio•W/D,$336,336,67.2,5,5,15,1,1,1,2,Entire home/apt,6.2215,-75.5697,2026-07-09,2026-07-14,4.93,5,4.93,4.87,4.93,4.951428571428571,,5.0,0.0744047619047619
1676379634613589885,https://www.airbnb.com/rooms/1676379634613589885?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783637768_P3MCm0AN4WpKzujv&previous_page_section_name=1000&federated_search_id=985be063-bf86-4755-b973-104035294844,Apartment in Medellín,Stylish 1 Bed/1.5 Bath in Las Palmas | El Poblado,$433,433,86.6,5,0,0,1,2,1,4,Entire home/apt,6.217448087232966,-75.55613820188857,2026-07-12,2026-07-17,5,5,5,5,5,5,,unknown,0
1670328521830970177,https://www.airbnb.com/rooms/1670328521830970177?search_mode=regular_search&adults=1&check_in=2026-08-11&check_out=2026-08-16&children=0&infants=0&pets=0&source_impression_id=p3_1783637768_P3O6_neq9CBhvsCE&previous_page_section_name=1000&federated_search_id=985be063-bf86-4755-b973-104035294844,Apartment in Medellín,New Duplex Near Provenza with Views of El Poblado,$482,482,96.4,5,4.75,12,1,1,2,3,Entire home/apt,6.21558,-75.55655,2026-08-11,2026-08-16,4.83,4.67,5,5,4.75,4.832857142857143,,4.7,0.049273858921161824
1508952007924469704,https://www.airbnb.com/rooms/1508952007924469704?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783637768_P3sARKyvAUFxYe-o&previous_page_section_name=1000&federated_search_id=985be063-bf86-4755-b973-104035294844,Apartment in El Poblado,Incredible NEW Luxury loft in 10-36/AC/balcony,$554,554,110.8,5,4.83,95,1,1,1,2,Entire home/apt,6.2093,-75.5661,2026-07-09,2026-07-14,4.91,4.93,4.85,4.91,4.86,4.888571428571429,,4.8,0.043592057761732854
1558963825264718336,https://www.airbnb.com/rooms/1558963825264718336?search_mode=regular_search&adults=1&check_in=2026-07-14&check_out=2026-07-19&children=0&infants=0&pets=0&source_impression_id=p3_1783637768_P3545jdfa3nJND-G&previous_page_section_name=1000&federated_search_id=985be063-bf86-4755-b973-104035294844,Apartment in Manila,Luxury Loft | Vista WOW | Walk to Provenza | AC,$549,549,109.8,5,5,26,1,2,1,3,Entire home/apt,6.2105,-75.5724,2026-07-14,2026-07-19,5,4.96,5,4.92,4.96,4.977142857142858,,5.0,0.04553734061930784
1035614887095253631,https://www.airbnb.com/rooms/1035614887095253631?search_mode=regular_search&adults=1&check_in=2026-07-13&check_out=2026-07-18&children=0&infants=0&pets=0&source_impression_id=p3_1783637772_P3ZQ2TUXNagXCgRz&previous_page_section_name=1000&federated_search_id=3c5cb91c-9f14-4c11-bf6e-fb2ba663db3c,Apartment in Medellín,"Morph 1301 - Chill Haven BBQ, Jacuzzi, AC",$1325,1325,265,5,4.98,98,2,2,2,4,Entire home/apt,6.2026,-75.5677,2026-07-13,2026-07-18,4.98,4.96,4.87,4.97,4.89,4.944285714285714,,4.9,0.01879245283018868
1679789302985219070,https://www.airbnb.com/rooms/1679789302985219070?search_mode=regular_search&adults=1&check_in=2026-07-24&check_out=2026-07-29&children=0&infants=0&pets=0&source_impression_id=p3_1783637773_P371bVo8Gi-aGSNE&previous_page_section_name=1000&federated_search_id=3c5cb91c-9f14-4c11-bf6e-fb2ba663db3c,Apartment in Medellín,Industrial Loft P26 * Panoramic Views * Rooftop,$416,416,83.2,5,5,3,1,2,1,4,Entire home/apt,6.215746950498087,-75.55616912038558,2026-07-24,2026-07-29,5,5,5,5,5,5,,5.0,0.06009615384615384
1670451444131355774,https://www.airbnb.com/rooms/1670451444131355774?search_mode=regular_search&adults=1&check_in=2026-07-14&check_out=2026-07-19&children=0&infants=0&pets=0&source_impression_id=p3_1783637773_P37KkqUnrCf5w1oz&previous_page_section_name=1000&federated_search_id=3c5cb91c-9f14-4c11-bf6e-fb2ba663db3c,Apartment in Medellín,"2110 Luxury Apartment in El Poblado, Medellín",$505,505,101,5,5,10,2,3,2,6,Entire home/apt,6.1906,-75.562,2026-07-14,2026-07-19,5,5,5,5,5,5,,5.0,0.04950495049504951
1585769192805563694,https://www.airbnb.com/rooms/1585769192805563694?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783637773_P3IGoh-iFf2zAXF0&previous_page_section_name=1000&federated_search_id=3c5cb91c-9f14-4c11-bf6e-fb2ba663db3c,Apartment in El Tesoro,Luxury Poblado Views | Jacuzzi -Pool · A/C ·85” TV,$948,948,189.6,5,5,25,2,2,2,4,Entire home/apt,6.2063,-75.5546,2026-07-12,2026-07-17,5,4.96,5,4.96,5,4.988571428571428,,5.0,0.026371308016877638
1263769456381535784,https://www.airbnb.com/rooms/1263769456381535784?search_mode=regular_search&adults=1&check_in=2026-07-20&check_out=2026-07-25&children=0&infants=0&pets=0&source_impression_id=p3_1783637773_P3gnsDz2wzSqpBNM&previous_page_section_name=1000&federated_search_id=3c5cb91c-9f14-4c11-bf6e-fb2ba663db3c,Apartment in Medellín,"El Poblado | Epic View, Gym, Spa & Coffee Shop",$309,309,61.8,5,4.94,109,2,1,1,2,Entire home/apt,6.1969,-75.5779,2026-07-20,2026-07-25,4.93,4.88,4.97,4.92,4.93,4.938571428571428,,4.9,0.07993527508090616
1187686900033191831,https://www.airbnb.com/rooms/1187686900033191831?search_mode=regular_search&adults=1&check_in=2026-07-10&check_out=2026-07-15&children=0&infants=0&pets=0&source_impression_id=p3_1783637773_P31QXMhqm12QMs-E&previous_page_section_name=1000&federated_search_id=3c5cb91c-9f14-4c11-bf6e-fb2ba663db3c,Apartment in Medellín,LZ2 Contemporary Studio | great design in Provenza,$277,277,55.4,5,4.96,71,1,1,1,2,Entire home/apt,6.2067,-75.5651,2026-07-10,2026-07-15,4.94,4.99,4.96,4.99,4.97,4.968571428571429,,4.9,0.08953068592057761
